"pid","assessed_value"
8879,370039.38
8880,405220.7
8881,337874.44
8882,184805.19
8883,152609.82
8884,203853.84
8885,323085.07
8886,314768.62
8887,315177.73
8888,329287.48
8889,261800.25
8890,202288.87
8891,294142.08
8892,309087.03
8893,565824.43
8894,390834.9
8895,295084.2
8896,415043.34
8897,273014.65
8898,230481.17
8899,315644.46
8900,232080.16
8901,547393.23
8902,833442.35
8903,202739.55
8904,288257.58
8905,489486.63
8906,151556.47
8907,235028.69
8908,747384.61
8909,311328.4
8910,412703.31
8911,108688.16
8912,223819.57
8913,251241.42
8914,306069.23
8915,97785.95
8916,213612.77
8917,266002.87
8918,212864.21
8919,277129.2
8920,191681.46
8921,266556.75
8922,381934.5
8923,276974.06
8924,309094.27
8925,352121.5
8926,157768.98
8927,339416.13
8928,249720.03
8929,288878.95
8930,198455.25
8931,337177.39
8932,239540.51
8933,339820.3
8934,288963.47
8935,295102.15
8936,368809.5
8937,168125.19
8938,218338.66
8939,309377.46
8940,249016.97
8941,351538.56
8942,568901.62
8943,217009.34
8944,316275.74
8945,331183.88
8946,212260.74
8947,304657.95
8948,294652.41
8949,310477.29
8950,319123.9
8951,162968.03
8952,248330.14
8953,643033.53
8954,249245.56
8955,515410.08
8956,168897.89
8957,462236.48
8958,119703
8959,141297.63
8960,241167.87
8961,139963.37
8962,878868.7
8963,276138.32
8964,130384.36
8965,315658.29
8966,214555.3
8967,279802.63
8968,612755.2
8969,588678.41
8970,281986.01
8971,191074.75
8972,336683.96
8973,331489.69
8974,298130.58
8975,270449.93
8976,308466.54
8977,210254.98
8978,737606.25
8979,202027.18
8980,317221.18
8981,321241.79
8982,647492.59
8983,760831.5
8984,313151.08
8985,552135.24
8986,340004.78
8987,269785.48
8988,207536.64
8989,644051.63
8990,821055.16
8991,167995.12
8992,999337.05
8993,330454.64
8994,349768.43
8995,451219.82
8996,356121.28
8997,279642.83
8998,185200.84
8999,392259.57
9000,191472.8
9001,281416.63
9002,93957.2
9003,301332.48
9004,324853.25
9005,186392.6
9006,299692.35
9007,353100.02
9008,245413.94
9009,527869.23
9010,180138.67
9011,344269.94
9012,136345.25
9013,119252.67
9014,309549.23
9015,232286.58
9016,370906.19
9017,454117.48
9018,235434.99
9019,170322.71
9020,326442.29
9021,96531.09
9022,169596.48
9023,346250.57
9024,237299.49
9025,281027.11
9026,406644.02
9027,477573.02
9028,267149.6
9029,316459.96
9030,152621.65
9031,251953.28
9032,180091.82
9033,321737.16
9034,677351.24
9035,200077.71
9036,317798.14
9037,233967.59
9038,326403.83
9039,371556.05
9040,170623.07
9041,256285.66
9042,279180.91
9043,362029.07
9044,156616.75
9045,413108.09
9046,720661.19
9047,378650.02
9048,207437.6
9049,316400.86
9050,280202.97
9051,409396.44
9052,486086.29
9053,462304.02
9054,319584.01
9055,963849.24
9056,217036.99
9057,229893.09
9058,494501.19
9059,493808.04
9060,350363.64
9061,505287.95
9062,393619.86
9063,794898.1
9064,604710.8
9065,347246.58
9066,876730.29
9067,348254.49
9068,343755.97
9069,297483.21
9070,212844.75
9071,263464.36
9072,333870.66
9073,279381.51
9074,260523.73
9075,144347.65
9076,198355.91
9077,561534.97
9078,506758.05
9079,323275.56
9080,616373.13
9081,711453.91
9082,476121.7
9083,404527.13
9084,611375.92
9085,111950.32
9086,243712.41
9087,331277.36
9088,258346.93
9089,300771.39
9090,211597.89
9091,214080.32
9092,403229.7
9093,234286.08
9094,272383.16
9095,343206.62
9096,338667.32
9097,183072.86
9098,219249.48
9099,535687.28
9100,375746.35
9101,120354.12
9102,312126.32
9103,326698.51
9104,369199.14
9105,156387.23
9106,368957.59
9107,170077.6
9108,194431.38
9109,505897.2
9110,332316.49
9111,202099.87
9112,392359.52
9113,334132.47
9114,277859.29
9115,482578.38
9116,369130.5
9117,367226.89
9118,352451.49
9119,242530.93
9120,478851.98
9121,392780.3
9122,209192.18
9123,413201.02
9124,492879.62
9125,238574.83
9126,300041.82
9127,258719.92
9128,478730.34
9129,387949.13
9130,312748.07
9131,567842.76
9132,319766.65
9133,222854.36
9134,354853.27
9135,204010.42
9136,368329.99
9137,501053.54
9138,262934.29
9139,252882.83
9140,353181.55
9141,184288.45
9142,206391.87
9143,674696.74
9144,190120.69
9145,337424.57
9146,332343.04
9147,599258.21
9148,263432.76
9149,348811.83
9150,228750.39
9151,370859.55
9152,404438.97
9153,240066.69
9154,240099.38
9155,322591.46
9156,325745.36
9157,405665.28
9158,160036.51
9159,431329.6
9160,533172.23
9161,150514.5
9162,203938.71
9163,530628.62
9164,335910.58
9165,373445.33
9166,345689.95
9167,318309.25
9168,308693.43
9169,314048.77
9170,248351.86
9171,287881.09
9172,116755.61
9173,220159.76
9174,237011.75
9175,253491.78
9176,107277.68
9177,200716.72
9178,410855.96
9179,368816.43
9180,141860.52
9181,475451.66
9182,331944.66
9183,429219.23
9184,101829.89
9185,139722.79
9186,265897.04
9187,122301.14
9188,222732.23
9189,119345.96
9190,319524.01
9191,281518.85
9192,784615.57
9193,730572.96
9194,166649.36
9195,545565.63
9196,228168.24
9197,284286.79
9198,354707.27
9199,122621.36
9200,818344.08
9201,233892.09
9202,486711.59
9203,221770.44
9204,365808.67
9205,292238.16
9206,216437.69
9207,358365.68
9208,340741.5
9209,367867.69
9210,394991.63
9211,109861.08
9212,400680.44
9213,150040.43
9214,148900.67
9215,253751.91
9216,536941.42
9217,399474.91
9218,167149.2
9219,356716.45
9220,365052.33
9221,334884.68
9222,406560.46
9223,303469.87
9224,247497.93
9225,105389.27
9226,117086.68
9227,247025.78
9228,530826.98
9229,353696.35
9230,333036.08
9231,320569.19
9232,134814
9233,355501.84
9234,188944.53
9235,322583.27
9236,291096.21
9237,282812.81
9238,289759.73
9239,622857.17
9240,254021.29
9241,229509.37
9242,283185.28
9243,614544.23
9244,645527.07
9245,849877.28
9246,343564.23
9247,203334.98
9248,830475.02
9249,398540.31
9250,220331.06
9251,192055.14
9252,397491.79
9253,569797.93
9254,142301.76
9255,171423.2
9256,193046.68
9257,376088.55
9258,176956.9
9259,581293.12
9260,141474.46
9261,176767.73
9262,233039.56
9263,274085.72
9264,522953.22
9265,472316.56
9266,337145.34
9267,312314.76
9268,284926.09
9269,280050.83
9270,336487.57
9271,359684.4
9272,229825.55
9273,377207.05
9274,843471.06
9275,566821.12
9276,191271.14
9277,114319.89
9278,628514.92
9279,250565.13
9280,333028.67
9281,451303.26
9282,169663.19
9283,236439.23
9284,610484.86
9285,496321.27
9286,179915.16
9287,221823.73
9288,148033.96
9289,681673.83
9290,317242.26
9291,199984.89
9292,316042.34
9293,307911.38
9294,147725.11
9295,323782.56
9296,338719.21
9297,548098.11
9298,329262.68
9299,355331.47
9300,359039.79
9301,256010.34
9302,155326.28
9303,398636.05
9304,226608.94
9305,591272.33
9306,230643.94
9307,293051.41
9308,202290.19
9309,476545.52
9310,331187.75
9311,542365.1
9312,212866.26
9313,222408.51
9314,339753.27
9315,386786.65
9316,370598.83
9317,600160.21
9318,135860.76
9319,94559.71
9320,183500.47
9321,490570.94
9322,659908.99
9323,496767.41
9324,340604.15
9325,194985.05
9326,222067.14
9327,143827.33
9328,379861.75
9329,619368.88
9330,244123.67
9331,314373.84
9332,237003.34
9333,373965.3
9334,213720.56
9335,390389.21
9336,211421.4
9337,351017.33
9338,390725.74
9339,531753.32
9340,588089.16
9341,354027.84
9342,265709.53
9343,348833.7
9344,463719.59
9345,160829.67
9346,492734.77
9347,179042.63
9348,192086.76
9349,384443.31
9350,362661.59
9351,672329.62
9352,351681.07
9353,616118.06
9354,171529.45
9355,740966.22
9356,392361.35
9357,189394.47
9358,255718.6
9359,309244.52
9360,675805.38
9361,345980.99
9362,600719.13
9363,220640.22
9364,169337.23
9365,309384.54
9366,197283.9
9367,340058.18
9368,239387.56
9369,185154.9
9370,352647.36
9371,342369.53
9372,371994.83
9373,236326.04
9374,357282.3
9375,294618.67
9376,506640.46
9377,489687.18
9378,380639.33
9379,165514.59
9380,170569.54
9381,167334.53
9382,199878.4
9383,179269.92
9384,351710.76
9385,301870.57
9386,432263.81
9387,319862.19
9388,451031.37
9389,108847.05
9390,458307.12
9391,155887.77
9392,169878.36
9393,306389.75
9394,521405.15
9395,337237.41
9396,261346.99
9397,411289.65
9398,182283.66
9399,247159.07
9400,453181.96
9401,493354.28
9402,417488.05
9403,474277.56
9404,528186.75
9405,233195.74
9406,403627.66
9407,305479.81
9408,321912.8
9409,47914.5
9410,417180.54
9411,302513.26
9412,357169.78
9413,178864.93
9414,377064.9
9415,363430.91
9416,363956.76
9417,392053.26
9418,238111.23
9419,612758.83
9420,450499.14
9421,117602.76
9422,285612.76
9423,124862.72
9424,311096.16
9425,98199.92
9426,248024
9427,343882.71
9428,175902.86
9429,711280.92
9430,317705.1
9431,294424.66
9432,432930.23
9433,713054.55
9434,689690.88
9435,490399.57
9436,485431.42
9437,238937.18
9438,187060.74
9439,241639.48
9440,89733.63
9441,567526.85
9442,238195.9
9443,219124.13
9444,313908.89
9445,353183.13
9446,93200.77
9447,285303.27
9448,232233.45
9449,597208.6
9450,209415.33
9451,344863.12
9452,313601.86
9453,452144.11
9454,476334.25
9455,222865.92
9456,338253.14
9457,283223.42
9458,451057.31
9459,323838.43
9460,332463.92
9461,528800.77
9462,265220.94
9463,508843.06
9464,154230.38
9465,269183.72
9466,93163.88
9467,517319.95
9468,412105.02
9469,446344.25
9470,630532.46
9471,307058.35
9472,213747.89
9473,295583.37
9474,147015.48
9475,263941.33
9476,117297.73
9477,613150.41
9478,390729.89
9479,208977.71
9480,295576.01
9481,289615.65
9482,133850.49
9483,710006.62
9484,358499.47
9485,128852.29
9486,245163.22
9487,1063346.26
9488,314516.47
9489,325268.1
9490,277380.7
9491,165523.57
9492,256392.88
9493,352777.95
9494,427853.62
9495,400813.14
9496,296321.57
9497,302279.72
9498,247142.91
9499,244080.09
9500,281069.48
9501,140528.21
9502,451145.57
9503,373423.18
9504,304040.72
9505,174370.76
9506,184029.33
9507,337687.11
9508,248869.36
9509,394983.45
9510,256206.29
9511,197922.44
9512,180264.09
9513,126573.01
9514,351862.04
9515,284916.1
9516,169036.05
9517,229280.73
9518,309214.44
9519,464497.59
9520,380200.71
9521,322620.22
9522,146619.11
9523,178609.06
9524,399049.93
9525,556848.82
9526,349290.4
9527,319659.93
9528,443757.32
9529,309146.31
9530,353245.86
9531,471054.56
9532,196323.49
9533,374395.24
9534,251691.98
9535,170239.49
9536,181088.45
9537,232332.47
9538,380349.84
9539,275893.85
9540,463014.34
9541,253396.42
9542,607073.38
9543,283831.02
9544,231522.74
9545,382570.11
9546,217296.34
9547,127010.9
9548,333901.46
9549,340046.38
9550,255750.51
9551,209285.6
9552,472754.02
9553,381622.96
9554,241614.6
9555,287668.96
9556,362225.41
9557,362497.19
9558,170326.43
9559,281256.13
9560,216982.07
9561,355154.95
9562,280657.76
9563,411296.61
9564,227980.16
9565,335959.11
9566,154086.98
9567,399051.64
9568,329072.25
9569,340258.42
9570,485827.64
9571,210049.86
9572,315052.13
9573,213104.43
9574,590214.7
9575,150562.2
9576,403299.61
9577,903146.14
9578,291374.69
9579,245790.8
9580,266926.47
9581,386188.55
9582,484662.77
9583,300719.95
9584,336391.67
9585,287332.32
9586,316165.85
9587,207702.2
9588,253500.78
9589,519273.17
9590,400119.38
9591,172360.77
9592,314398.79
9593,143496.27
9594,333043.21
9595,339149.19
9596,318742.46
9597,247348.47
9598,390668.01
9599,240435.22
9600,449800.72
9601,180920.47
9602,330412.32
9603,352883.39
9604,191413.02
9605,166650.93
9606,768540.52
9607,276184.61
9608,240948.69
9609,133106.43
9610,263871.56
9611,497091.12
9612,343910.64
9613,247621.14
9614,290146.45
9615,136338.46
9616,573070.01
9617,193298.46
9618,350040.5
9619,262071.44
9620,243011.97
9621,398908.73
9622,402651.26
9623,266098.46
9624,338670.91
9625,245196.81
9626,302067.76
9627,338802.1
9628,816421.7
9629,168901.8
9630,171086.71
9631,212415.06
9632,694792.87
9633,144245.3
9634,353530.84
9635,318387.42
9636,493742.3
9637,249624.36
9638,322810.08
9639,349033.16
9640,253534.13
9641,289591.3
9642,208000.91
9643,246919.36
9644,487525.1
9645,332574.29
9646,410341.33
9647,541664.68
9648,345765.95
9649,376708.94
9650,168159.68
9651,319969.15
9652,316760.18
9653,482279.65
9654,374552.91
9655,169923.21
9656,233621.08
9657,1631836.66
9658,258002.41
9659,328835.51
9660,1498860.66
9661,205753.1
9662,370177.49
9663,414698.46
9664,200839
9665,174557.3
9666,623820.94
9667,273167.73
9668,216954.85
9669,168325.7
9670,125344.73
9671,477338.84
9672,372655.94
9673,360092.42
9674,165579.64
9675,203251
9676,272243.42
9677,323373.06
9678,337549.58
9679,297247.75
9680,151289.72
9681,149432.8
9682,365244.55
9683,378822.54
9684,313914.54
9685,263278.74
9686,310734.2
9687,230184.41
9688,585096.35
9689,459728.54
9690,358971.57
9691,425201.12
9692,334089.19
9693,115049.51
9694,395660.49
9695,193458.71
9696,289212.48
9697,352116.34
9698,692717.77
9699,423357.8
9700,321699.51
9701,296612.29
9702,188455.48
9703,311033.88
9704,135030.92
9705,186041.2
9706,163724.9
9707,663858.51
9708,103217.38
9709,115113.22
9710,91985.88
9711,304960.23
9712,1087543.23
9713,371620.02
9714,122682.44
9715,371610.09
9716,337221.89
9717,338345.63
9718,303901.07
9719,362225.41
9720,211074.15
9721,111548.66
9722,351508.3
9723,174867.85
9724,295994.86
9725,140379.23
9726,254225.1
9727,278541.78
9728,333729.85
9729,310909.56
9730,525381.61
9731,254836.11
9732,265931.62
9733,363822.09
9734,204147.52
9735,533986.25
9736,230448.07
9737,351733.13
9738,220643.23
9739,488349.82
9740,325233.25
9741,365370.83
9742,362007.79
9743,244695.15
9744,688190.2
9745,289454.72
9746,497394.36
9747,202384.14
9748,247074.99
9749,291435.84
9750,319276.19
9751,266424.04
9752,220716.92
9753,340736.73
9754,339157.34
9755,378773.37
9756,250155.62
9757,514009.87
9758,187168.6
9759,219499.04
9760,186039.55
9761,227811.68
9762,239653.56
9763,108694.27
9764,238518.65
9765,255363.13
9766,322513.4
9767,371893.1
9768,294548.39
9769,342751.63
9770,363353.52
9771,657344.22
9772,460716.38
9773,459707.44
9774,376712.81
9775,268964.41
9776,306592.68
9777,261659.97
9778,184452.98
9779,146430.58
9780,351987.03
9781,131389.68
9782,496542.04
9783,119817.25
9784,625075.38
9785,349619.24
9786,329527.74
9787,225904.42
9788,366452.81
9789,263766.09
9790,408428.99
9791,212477.2
9792,233060.97
9793,399895.99
9794,731737.58
9795,207309.31
9796,356425.25
9797,270528.05
9798,196155.62
9799,318785.48
9800,346041.97
9801,156098.01
9802,611399.66
9803,619973.22
9804,314131.86
9805,458502.48
9806,182760.6
9807,236430.29
9808,233746.05
9809,320355.64
9810,90642.25
9811,159332.06
9812,257773.36
9813,373526.83
9814,322641.23
9815,409816.43
9816,354677.59
9817,207398.09
9818,253675.03
9819,380365.77
9820,159079.69
9821,102972.79
9822,271177.39
9823,192069.78
9824,567261.75
9825,1295116.68
9826,259416.46
9827,322519.7
9828,393357.15
9829,295944.82
9830,245414.92
9831,108914.87
9832,192684.69
9833,109500.87
9834,524670.09
9835,315326.38
9836,376706.66
9837,367489.81
9838,230639.93
9839,230370.72
9840,124790.36
9841,305681.26
9842,351587.8
9843,847696.66
9844,527348.07
9845,412197.03
9846,378104.94
9847,239777.9
9848,197506.31
9849,258831.72
9850,671186.05
9851,256685.4
9852,180881.29
9853,336571.18
9854,297687.67
9855,132216.79
9856,213854.47
9857,255117.94
9858,512220.82
9859,332698.78
9860,514193.57
9861,214916.45
9862,358460.32
9863,157273.86
9864,261750.45
9865,552051.49
9866,223377.62
9867,267849.31
9868,415450.97
9869,338556.92
9870,300199.09
9871,143870.52
9872,140638.21
9873,387135.93
9874,379771.39
9875,295779.83
9876,328977.24
9877,351751.77
9878,445172.78
9879,184517.33
9880,317822.45
9881,157366.36
9882,297444.83
9883,410866.18
9884,346640.15
9885,115517.1
9886,358190.78
9887,630311.22
9888,368751.65
9889,238310.74
9890,349241.87
9891,713952
9892,677878.25
9893,285549.18
9894,280671.86
9895,667918.46
9896,961041.26
9897,227662.13
9898,111845.08
9899,89423.89
9900,320465.86
9901,565054.89
9902,482977.05
9903,384942.78
9904,229310.39
9905,213725
9906,333651.1
9907,237054.74
9908,1368433.69
9909,274717.52
9910,223126.45
9911,330966.35
9912,82559.26
9913,354888.05
9914,163534.08
9915,136599.18
9916,541671.97
9917,182501.35
9918,153605.96
9919,304602.91
9920,144819.58
9921,537767.66
9922,199198.1
9923,361498.89
9924,171459.83
9925,96096.9
9926,337307.16
9927,288258.27
9928,589144.68
9929,170706.53
9930,199495.17
9931,548458.09
9932,259532.49
9933,658568.35
9934,349909.4
9935,368455.82
9936,314661.88
9937,243531.64
9938,124628.44
9939,263727.61
9940,388733.25
9941,320072.93
9942,285157.59
9943,292792.53
9944,176922.26
9945,403636.96
9946,299408.56
9947,340906.8
9948,169204.59
9949,545451.19
9950,356094.5
9951,203992.39
9952,710470.99
9953,336118.63
9954,268480.9
9955,368419.24
9956,197728.08
9957,1085794.96
9958,167529.19
9959,296909.67
9960,327083.3
9961,306116.85
9962,544561.39
9963,556117.4
9964,290550.25
9965,281243.99
9966,374871.58
9967,674554.01
9968,368323.58
9969,459243.98
9970,401583.03
9971,401606.5
9972,346698.28
9973,137693.46
9974,368195.3
9975,308103.39
9976,311363.8
9977,493253.14
9978,141402.63
9979,387900.98
9980,291200.23
9981,305349.68
9982,590641.55
9983,151290.72
9984,318918.52
9985,355356.94
9986,218640.58
9987,645503.3
9988,146012.09
9989,242141.82
9990,360638.03
9991,132156.14
9992,245020.82
9993,396950.21
9994,363399.43
9995,343689.38
9996,610682.72
9997,121763.51
9998,224744.43
9999,167808.03
10000,292596.82
